Log file open, 01/20/23 14:11:16
[2023.01.20-13.11.24:660][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2023.01.20-13.11.24:660][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2023.01.20-13.11.24:660][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2023.01.20-13.11.24:660][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2023.01.20-13.11.24:660][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2023.01.20-13.11.24:966][  0]LogNetVersion: Labyrinthe 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 1319409739)
[2023.01.20-13.11.25:483][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.01.20-13.11.25:622][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2023.01.20-13.11.25:622][  0]LogUObjectAllocator: 5786168 out of 0 bytes used by permanent object pool.
[2023.01.20-13.11.25:622][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2023.01.20-13.11.25:711][  0]LogSlate: Border
[2023.01.20-13.11.25:711][  0]LogSlate: BreadcrumbButton
[2023.01.20-13.11.25:711][  0]LogSlate: Brushes.Title
[2023.01.20-13.11.25:711][  0]LogSlate: Default
[2023.01.20-13.11.25:711][  0]LogSlate: Icons.Save
[2023.01.20-13.11.25:711][  0]LogSlate: Icons.Toolbar.Settings
[2023.01.20-13.11.25:711][  0]LogSlate: ListView
[2023.01.20-13.11.25:711][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.01.20-13.11.25:711][  0]LogSlate: SoftwareCursor_Grab
[2023.01.20-13.11.25:711][  0]LogSlate: TableView.DarkRow
[2023.01.20-13.11.25:711][  0]LogSlate: TableView.Row
[2023.01.20-13.11.25:711][  0]LogSlate: TreeView
[2023.01.20-13.11.26:048][  0]LogTurnkeySupport: Turnkey Device: Win64@PC-DE-MAXOU: (Name=PC-DE-MAXOU, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.01.20-13.11.26:596][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: 527F53C148CD19AA0FFF8C8BC31A7C7C | Instance: 9C7A038E43C9F69F8204CA85D4E6B646 (PC-DE-MAXOU-8008).
[2023.01.20-13.11.26:774][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.01.20-13.11.26:810][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2023.01.20-13.11.26:818][  0]LogUdpMessaging: Display: Added local interface '26.95.146.52' to multicast group '230.0.0.1:6666'
[2023.01.20-13.11.26:818][  0]LogUdpMessaging: Display: Added local interface '10.2.167.166' to multicast group '230.0.0.1:6666'
[2023.01.20-13.11.27:445][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.01.20-13.11.27:494][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.01.20-13.11.27:774][  0]LogPython: Using Python 3.9.7
[2023.01.20-13.11.29:579][  0]SourceControl: Source control is disabled
[2023.01.20-13.11.29:591][  0]SourceControl: Source control is disabled
[2023.01.20-13.11.29:602][  0]SourceControl: Source control is disabled
[2023.01.20-13.11.29:651][  0]LogUProjectInfo: Found projects:
[2023.01.20-13.11.30:023][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.01.20-13.11.30:059][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.01.20-13.11.30:059][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.01.20-13.11.30:325][  0]LogOpenImageDenoise: OIDN starting up
[2023.01.20-13.11.30:401][  0]LogCollectionManager: Loaded 0 collections in 0.002546 seconds
[2023.01.20-13.11.30:403][  0]LogFileCache: Scanning file cache for directory 'C:/Unity Projects/Projet TU/Labyrinthe/Saved/Collections/' took 0.00s
[2023.01.20-13.11.30:405][  0]LogFileCache: Scanning file cache for directory 'C:/Unity Projects/Projet TU/Labyrinthe/Content/Developers/asus/Collections/' took 0.00s
[2023.01.20-13.11.30:406][  0]LogFileCache: Scanning file cache for directory 'C:/Unity Projects/Projet TU/Labyrinthe/Content/Collections/' took 0.00s
[2023.01.20-13.11.31:077][  0]LogEngine: Initializing Engine...
[2023.01.20-13.11.31:089][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.01.20-13.11.31:092][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.001 s
[2023.01.20-13.11.31:094][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 659A670D7B11155B33FE0FA74538AE00DC88D168), compiling. Is special engine material.
[2023.01.20-13.11.31:098][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 4ABC2C9B617E4C5A1CA054C0D5DCCB7323F80FAD), compiling. Is special engine material.
[2023.01.20-13.11.31:102][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 20B27FE1E4D6668032DE64CE896209668496D669), compiling. Is special engine material.
[2023.01.20-13.11.31:106][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 12689C2CC98FF07D2F2171D168A44FFE5FCD93F7), compiling. Is special engine material.
[2023.01.20-13.11.31:110][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: CA9635B74B6E5CE85B8A89CDC051075CCABCA393), compiling. Is special engine material.
[2023.01.20-13.11.31:113][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: EDE48AA4156A5667C76AFB7EAA77569B323E8CBE), compiling. Is special engine material.
[2023.01.20-13.11.31:210][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.01.20-13.11.31:236][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.20-13.11.31:270][  0]LogAIModule: Creating AISystem for world Untitled
[2023.01.20-13.11.31:271][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.01.20-13.11.31:271][  0]LogInit: Texture streaming: Enabled
[2023.01.20-13.11.31:297][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.01.20-13.11.31:307][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.01.20-13.11.31:327][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.01.20-13.11.31:327][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.01.20-13.11.31:329][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.01.20-13.11.31:331][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.01.20-13.11.31:331][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.01.20-13.11.31:331][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.01.20-13.11.31:331][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.01.20-13.11.31:331][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.01.20-13.11.31:331][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.01.20-13.11.31:332][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.20-13.11.31:332][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.20-13.11.31:332][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.20-13.11.31:332][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.20-13.11.31:332][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.20-13.11.31:332][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.20-13.11.31:332][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.20-13.11.31:332][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.20-13.11.31:334][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.20-13.11.31:334][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.20-13.11.31:334][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.20-13.11.31:349][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.20-13.11.31:416][  0]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.01.20-13.11.31:417][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.20-13.11.31:420][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.20-13.11.31:420][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.20-13.11.31:423][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.01.20-13.11.31:423][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.20-13.11.31:424][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.20-13.11.31:425][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.01.20-13.11.31:425][  0]LogInit: FAudioDevice initialized.
[2023.01.20-13.11.31:425][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.01.20-13.11.31:445][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.01.20-13.11.31:454][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.01.20-13.11.31:454][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.01.20-13.11.31:456][  0]LogLiveCoding: Display: First instance in process group "UE_Labyrinthe_0x2a134d5c", spawning console
[2023.01.20-13.11.31:478][  0]LogLiveCoding: Display: Waiting for server
[2023.01.20-13.11.31:980][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.01.20-13.11.31:989][  0]LogInit: Transaction tracking system initialized
[2023.01.20-13.11.32:038][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.01.20-13.11.32:046][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.007884 seconds (Found 115 uncontrolled assets)
[2023.01.20-13.11.32:109][  0]BlueprintLog: New page: Editor Load
[2023.01.20-13.11.32:377][  0]LocalizationService: Localization service is disabled
[2023.01.20-13.11.32:437][  0]TimingProfiler: Initialize
[2023.01.20-13.11.32:439][  0]TimingProfiler: OnSessionChanged
[2023.01.20-13.11.32:439][  0]LoadingProfiler: Initialize
[2023.01.20-13.11.32:439][  0]LoadingProfiler: OnSessionChanged
[2023.01.20-13.11.32:439][  0]NetworkingProfiler: Initialize
[2023.01.20-13.11.32:441][  0]NetworkingProfiler: OnSessionChanged
[2023.01.20-13.11.32:441][  0]MemoryProfiler: Initialize
[2023.01.20-13.11.32:441][  0]MemoryProfiler: OnSessionChanged
[2023.01.20-13.11.32:808][  0]LogFileCache: Scanning file cache for directory 'C:/Unity Projects/Projet TU/Labyrinthe/Content/' took 0.01s
[2023.01.20-13.11.32:944][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.01.20-13.11.33:180][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.01.20-13.11.33:290][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.01.20-13.11.33:299][  0]SourceControl: Source control is disabled
[2023.01.20-13.11.33:299][  0]LogUnrealEdMisc: Loading editor; pre map load, took 20.452
[2023.01.20-13.11.33:304][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 C:/Program Files/Unreal Engine/UE_5.1/FeaturePacks/StarterContent.upack)
[2023.01.20-13.11.33:311][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2023.01.20-13.11.33:312][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2023.01.20-13.11.33:313][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2023.01.20-13.11.33:314][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2023.01.20-13.11.33:314][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2023.01.20-13.11.33:315][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2023.01.20-13.11.33:316][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2023.01.20-13.11.33:317][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2023.01.20-13.11.33:317][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2023.01.20-13.11.33:318][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2023.01.20-13.11.33:319][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2023.01.20-13.11.33:320][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2023.01.20-13.11.33:400][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2023.01.20-13.11.33:401][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2023.01.20-13.11.33:402][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2023.01.20-13.11.33:403][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2023.01.20-13.11.33:403][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2023.01.20-13.11.33:404][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2023.01.20-13.11.33:405][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2023.01.20-13.11.33:406][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2023.01.20-13.11.33:408][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2023.01.20-13.11.33:409][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2023.01.20-13.11.33:411][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Particles/P_Explosion.uasset"
[2023.01.20-13.11.33:412][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Particles/P_Fire.uasset"
[2023.01.20-13.11.33:413][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Particles/P_Smoke.uasset"
[2023.01.20-13.11.33:414][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Particles/P_Sparks.uasset"
[2023.01.20-13.11.33:415][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2023.01.20-13.11.33:416][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2023.01.20-13.11.33:419][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2023.01.20-13.11.33:420][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Maps/Minimal_Default.umap"
[2023.01.20-13.11.33:424][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2023.01.20-13.11.33:426][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Maps/StarterMap.umap"
[2023.01.20-13.11.33:428][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Collapse01.uasset"
[2023.01.20-13.11.33:429][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Collapse02.uasset"
[2023.01.20-13.11.33:430][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2023.01.20-13.11.33:431][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Explosion01.uasset"
[2023.01.20-13.11.33:432][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Explosion02.uasset"
[2023.01.20-13.11.33:433][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2023.01.20-13.11.33:435][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Fire01.uasset"
[2023.01.20-13.11.33:436][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2023.01.20-13.11.33:438][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2023.01.20-13.11.33:439][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2023.01.20-13.11.33:441][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Light01.uasset"
[2023.01.20-13.11.33:441][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Light01_Cue.uasset"
[2023.01.20-13.11.33:443][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Light02.uasset"
[2023.01.20-13.11.33:444][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Light02_Cue.uasset"
[2023.01.20-13.11.33:445][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Smoke01.uasset"
[2023.01.20-13.11.33:446][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2023.01.20-13.11.33:447][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2023.01.20-13.11.33:452][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2023.01.20-13.11.33:463][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Starter_Music01.uasset"
[2023.01.20-13.11.33:464][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2023.01.20-13.11.33:468][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2023.01.20-13.11.33:472][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2023.01.20-13.11.33:474][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Steam01.uasset"
[2023.01.20-13.11.33:474][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2023.01.20-13.11.33:495][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2023.01.20-13.11.33:497][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/MaterialSphere.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Props/MaterialSphere.uasset"
[2023.01.20-13.11.33:499][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Bush.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Props/SM_Bush.uasset"
[2023.01.20-13.11.33:500][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Chair.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Props/SM_Chair.uasset"
[2023.01.20-13.11.33:500][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_CornerFrame.uasset" to "../../../../../../Unity Projects/Projet TU/Labyrinthe/Content/StarterContent/Props/SM_CornerFrame.uasset"
